variant,n,d,phase,U_median,Q_median,n_highU_lowQ,n_lowU_highQ,highU_lowQ,lowU_highQ,abs_diff,ratio
vanilla_ls_nm,6,6,early,2.817171930869863,1.8786065521387414,117,117,0.1493780201324036,0.23357941027345006,0.08420139014104647,1.5636799180121226
vanilla_ls_nm,6,6,late,1.7832015261391065,0.015641468880143852,318,318,0.009580825190961236,0.015824500612788287,0.006243675421827051,1.6516845154128763
vanilla_ls_nm,6,6,mid,2.203500822958347,0.11035810987872655,272,272,0.030159644367585454,0.044419942444367255,0.0142602980767818,1.4728271296231954
vanilla_ls_nm,6,8,early,2.8877242003170425,2.2835162341462265,103,103,0.15935899270852058,0.2665880414780625,0.1072290487695419,1.672877300157587
vanilla_ls_nm,6,8,late,1.6876808462515283,0.0061518238112181,340,340,0.0056531166540258375,0.008560876508926065,0.002907759854900227,1.5143640283505349
vanilla_ls_nm,6,8,mid,2.304400904422245,0.07917120391325945,239,239,0.02493235760059357,0.04477254720519794,0.019840189604604368,1.7957606706287588
vanilla_ls_nm,8,4,early,2.9586453315694836,1.112348064730273,168,168,0.12726369872836685,0.18845658685931072,0.06119288813094387,1.4808353736563535
vanilla_ls_nm,8,4,late,1.1517533185957958,0.1007979372224594,168,168,0.015976297426648137,0.02024426331719104,0.004267965890542902,1.2671436176084216
vanilla_ls_nm,8,4,mid,2.3221073909327767,0.6093990605142241,159,159,0.08106423667476134,0.10574289764079742,0.024678660966036076,1.304433397245811
vanilla_ls_nm,8,6,early,3.3038265138133123,0.5665761250860999,148,148,0.10374183869194561,0.15570270524237398,0.051960866550428364,1.5008670292101016
vanilla_ls_nm,8,6,late,2.045804923688845,0.14661781343203895,215,215,0.03550614715598417,0.0485577172306789,0.013051570074694728,1.3675862102795073
vanilla_ls_nm,8,6,mid,2.740631694639058,0.2961805507629432,277,277,0.057538998586371695,0.09286165755878013,0.03532265897240844,1.613890749582401
vanilla_ls_nm,8,8,early,3.4415501974913125,0.6036945362847497,108,108,0.11277311862102495,0.1593774802752321,0.04660436165420716,1.4132577180101007
vanilla_ls_nm,8,8,late,2.3771204336525464,0.021786272252762702,265,265,0.015330548697428916,0.023330653057066372,0.008000104359637456,1.521840706261163
vanilla_ls_nm,8,8,mid,2.9331136852916186,0.07184418781740934,184,184,0.03191202775305996,0.05030455092564602,0.018392523172586064,1.5763508140225422
vanilla_ls_nm,10,4,early,3.0881478600569325,1.3129582541973313,185,185,0.1353149264025797,0.23644117651963878,0.10112625011705909,1.7473399484118641
vanilla_ls_nm,10,4,late,1.1774214426775933,0.12350738335862124,172,172,0.015871494417346272,0.028716030898100802,0.01284453648075453,1.8092833694800963
vanilla_ls_nm,10,4,mid,2.5884285769955198,1.2599242546048273,157,157,0.1422839757433145,0.15344430557693062,0.011160329833616117,1.078437011443578
vanilla_ls_nm,10,6,early,3.5519869004589606,0.20396302614065626,206,206,0.06687509004923776,0.11311567965008489,0.04624058960084712,1.6914471377429445
vanilla_ls_nm,10,6,late,2.3151563296305877,0.41177410664226455,186,186,0.05951102433622485,0.07290474320087921,0.013393718864654361,1.2250628184281058
vanilla_ls_nm,10,6,mid,3.058411201839332,0.6504624345946517,258,258,0.08203008766729553,0.14786328347292635,0.06583319580563082,1.802549377645951
vanilla_ls_nm,10,8,early,3.94989178013269,0.1225858637310535,111,111,0.06286010198091942,0.0791286178973086,0.016268515916389184,1.2588051149094117
vanilla_ls_nm,10,8,late,2.8467562724029776,0.03272815856046835,342,342,0.014548151277004633,0.055234026912103114,0.040685875635098484,3.7966354528776547
vanilla_ls_nm,10,8,mid,3.4077200761929682,0.03807433235486265,333,333,0.025666295577786997,0.06603852228216636,0.040372226704379365,2.5729666395379502
